column	ligand	receptor	value	count	source	target	tissue	region
classical monocyte|innate lymphoid cell	APP	TNFRSF21	0.046	7	classical monocyte	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|innate lymphoid cell	CXCL8	CXCR1	4.913	7	classical monocyte	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|innate lymphoid cell	IL1RAP	PTPRF	0.074	7	classical monocyte	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|innate lymphoid cell	SDC2	ADGRA2	0.198	7	classical monocyte	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|innate lymphoid cell	TNFSF10	TNFRSF10D	0.641	7	classical monocyte	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	NECTIN1	NECTIN4	1.082	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	THBS1	CD36	5.372	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	APP	CD74	0.117	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	APP	FPR2	0.87	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	APP	TNFRSF21	0.054	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	HEBP1	FPR3	1.416	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	HBEGF	ERBB2	2.452	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	LGALS3	MERTK	1.768	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	LGALS9	HAVCR2	3.048	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	VEGFA	FLT1	4.606	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	VEGFA	NRP1	2.654	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	TNFSF10	TNFRSF10B	1.256	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	HGF	MET	0.911	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	LAIR1	LILRB4	2.239	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|intermediate monocyte	RNASET2	TLR8	1.075	15	classical monocyte	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	NECTIN1	NECTIN4	1.472	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	THBS1	CD36	4.144	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	ADM	RAMP3	0.265	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	APP	CD74	0.283	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	APP	FPR2	0.16	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	APP	TNFRSF21	0.303	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	HEBP1	FPR3	2.636	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	CCL2	ACKR1	0.637	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	CXCL8	ACKR1	4.916	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	CXCL8	CXCR1	4.941	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	CXCL2	CXCR2	4.361	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	CXCL3	CXCR2	3.203	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	CXCL8	CXCR2	4.942	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	HBEGF	ERBB2	2.457	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	LGALS3	MERTK	2.365	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	LGALS9	HAVCR2	2.297	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	VEGFA	FLT1	2.628	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	VEGFA	NRP1	3.111	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	SEMA3C	NRP2	1.96	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	VEGFA	NRP2	4.153	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	PDGFC	PDGFRA	0.662	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	SDC2	ADGRA2	0.158	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	HFE	TFRC	0.904	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	TNFSF10	TNFRSF10B	0.729	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	TNFSF10	TNFRSF10D	0.703	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	WNT11	SFRP4	0.394	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	ESAM	ESAM	0.739	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	HGF	MET	0.971	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	LAIR1	LILRB4	1.726	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|macrophage	RNASET2	TLR8	0.776	30	classical monocyte	macrophage	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mast cell	APP	TNFRSF21	6.165	2	classical monocyte	mast cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mast cell	HFE	TFRC	1.496	2	classical monocyte	mast cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature NK T cell	APP	TNFRSF21	0.03	6	classical monocyte	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature NK T cell	CXCL2	CXCR2	4.334	6	classical monocyte	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature NK T cell	CXCL3	CXCR2	3.176	6	classical monocyte	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature NK T cell	CXCL8	CXCR2	4.914	6	classical monocyte	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature NK T cell	LGALS9	HAVCR2	1.24	6	classical monocyte	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature NK T cell	SDC2	ADGRA2	0.487	6	classical monocyte	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	DSC2	DSG2	6.918	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	APP	CD74	0.636	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	LGALS3	MERTK	3.46	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	LGALS9	HAVCR2	1.567	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	IL1RAP	PTPRF	0.137	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	SEMA3C	NRP2	2.46	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	VEGFA	NRP2	4.652	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	HFE	TFRC	0.281	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	TNFSF13B	TNFRSF13C	1.346	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|mature conventional dendritic cell	RNASET2	TLR8	0.513	10	classical monocyte	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|neutrophil	APP	FPR2	7.02	7	classical monocyte	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|neutrophil	CXCL8	CXCR1	15.475	7	classical monocyte	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|neutrophil	CXCL2	CXCR2	16.082	7	classical monocyte	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|neutrophil	CXCL3	CXCR2	14.923	7	classical monocyte	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|neutrophil	CXCL8	CXCR2	16.662	7	classical monocyte	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|neutrophil	TNFSF10	TNFRSF10C	10.125	7	classical monocyte	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|neutrophil	RNASET2	TLR8	3.994	7	classical monocyte	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	THBS1	CD36	3.454	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	APP	CD74	0.271	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	APP	TNFRSF21	5.016	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	HEBP1	FPR3	1.426	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	LGALS3	MERTK	1.483	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	LGALS9	HAVCR2	1.66	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	HFE	TFRC	0.386	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	TNFSF10	TNFRSF10B	0.778	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|non-classical monocyte	LAIR1	LILRB4	2.03	9	classical monocyte	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	APP	CD74	0.238	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	HBEGF	ERBB2	2.455	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	SDC2	FGFR4	0.154	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	IL1RAP	PTPRF	0.068	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	OXT	AVPR2	0.047	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	HFE	TFRC	0.282	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	TNFSF13	TNFRSF13B	1.286	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	TNFSF13B	TNFRSF13B	1.283	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	WNT11	FRZB	0.273	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|plasma cell	LAIR1	LILRB4	1.105	10	classical monocyte	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|regulatory T cell	LGALS9	HAVCR2	1.199	5	classical monocyte	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|regulatory T cell	VEGFA	FLT1	2.583	5	classical monocyte	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|regulatory T cell	HFE	TFRC	0.217	5	classical monocyte	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|regulatory T cell	TNFSF10	TNFRSF10C	0.623	5	classical monocyte	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|regulatory T cell	TNFSF10	TNFRSF10D	0.678	5	classical monocyte	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	NECTIN1	NECTIN3	1.19	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	NECTIN2	NECTIN3	0.57	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	NECTIN1	CADM3	1.547	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	ADM	RAMP3	0.774	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	APP	PLXNA4	4.505	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	APLP2	PLXNA4	5.254	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	APP	TNFRSF21	0.602	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	CCL2	ACKR2	0.704	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	EREG	EGFR	13.807	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	HBEGF	EGFR	10.646	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	HBEGF	ERBB2	2.982	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	SDC2	FGFR4	1.326	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	LGALS3	MERTK	1.103	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	OXT	AVPR1A	4.413	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	VEGFA	NRP1	3.974	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	PDGFC	PDGFRA	9.024	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	SDC2	ADGRA2	1.298	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	TNFSF10	TNFRSF10D	0.63	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	WNT11	FRZB	2.075	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	WNT11	SFRP1	5.984	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	WNT11	SFRP2	5.075	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	WNT11	SFRP4	1.555	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	FTH1	SCARA5	8.057	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|stromal cell	FTL	SCARA5	8.318	24	classical monocyte	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|type I NK T cell	NECTIN1	NECTIN3	1.061	5	classical monocyte	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|type I NK T cell	NECTIN2	NECTIN3	0.44	5	classical monocyte	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|type I NK T cell	DSC2	DSG2	1.251	5	classical monocyte	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|type I NK T cell	APP	TNFRSF21	0.047	5	classical monocyte	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
classical monocyte|type I NK T cell	TNFSF10	TNFRSF10D	0.624	5	classical monocyte	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	NECTIN1	CADM3	0.026	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	APP	CD74	0.705	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	APP	TNFRSF21	0.079	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	PI16	TNFRSF21	0.094	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	CCL19	CCR7	0.096	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	CCL21	CCR7	0.077	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	IGFBP3	TMEM219	0.05	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	SEMA4G	PLXNB2	0.015	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	TNFSF10	TNFRSF10B	0.049	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	TNFSF10	TNFRSF10D	0.012	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	CD52	SIGLEC10	0.337	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|B cell	FLT3LG	FLT3	0.185	12	effector CD4-positive, alpha-beta T cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	CEACAM1	SELE	1.565	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	CD44	SELE	1.644	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	APP	CD74	0.672	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	APP	TNFRSF21	0.636	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	PI16	TNFRSF21	0.651	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	CCL19	CCR7	0.982	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	CCL21	CCR7	0.964	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	C1QL1	ADGRB3	2.46	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	IGFBP3	TMEM219	0.446	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	LTB	LTBR	1.269	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	NECTIN3	PVR	0.221	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	NPPA	NPR1	4.69	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	PDGFB	PDGFRA	0.087	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	SEMA4G	PLXNB2	0.469	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	TNFSF10	TNFRSF10B	0.335	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
effector CD4-positive, alpha-beta T cell|CD141-positive myeloid dendritic cell	WNT11	SFRP4	0.797	23	effector CD4-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
