source	target	count
regulatory T cell	innate lymphoid cell	164
regulatory T cell	intermediate monocyte	112
regulatory T cell	macrophage	207
regulatory T cell	mast cell	41
regulatory T cell	mature NK T cell	131
regulatory T cell	mature conventional dendritic cell	91
regulatory T cell	neutrophil	65
regulatory T cell	non-classical monocyte	67
regulatory T cell	plasma cell	109
regulatory T cell	stromal cell	151
regulatory T cell	type I NK T cell	190
stromal cell	B cell	203
stromal cell	CD141-positive myeloid dendritic cell	131
stromal cell	CD1c-positive myeloid dendritic cell	129
stromal cell	T cell	229
stromal cell	classical monocyte	117
stromal cell	effector CD4-positive, alpha-beta T cell	239
stromal cell	effector CD8-positive, alpha-beta T cell	235
stromal cell	endothelial cell	237
stromal cell	erythrocyte	31
stromal cell	hematopoietic stem cell	66
stromal cell	innate lymphoid cell	175
stromal cell	intermediate monocyte	132
stromal cell	macrophage	241
stromal cell	mast cell	40
stromal cell	mature NK T cell	135
stromal cell	mature conventional dendritic cell	113
stromal cell	neutrophil	62
stromal cell	non-classical monocyte	76
stromal cell	plasma cell	119
stromal cell	regulatory T cell	170
stromal cell	type I NK T cell	211
type I NK T cell	B cell	249
type I NK T cell	CD141-positive myeloid dendritic cell	156
type I NK T cell	CD1c-positive myeloid dendritic cell	154
type I NK T cell	T cell	261
type I NK T cell	classical monocyte	141
type I NK T cell	effector CD4-positive, alpha-beta T cell	263
type I NK T cell	effector CD8-positive, alpha-beta T cell	272
type I NK T cell	endothelial cell	275
type I NK T cell	erythrocyte	31
type I NK T cell	hematopoietic stem cell	79
type I NK T cell	innate lymphoid cell	206
type I NK T cell	intermediate monocyte	150
type I NK T cell	macrophage	270
type I NK T cell	mast cell	50
type I NK T cell	mature NK T cell	165
type I NK T cell	mature conventional dendritic cell	118
type I NK T cell	neutrophil	77
type I NK T cell	non-classical monocyte	94
type I NK T cell	plasma cell	145
type I NK T cell	regulatory T cell	206
type I NK T cell	stromal cell	208
