source	target	count
macrophage	DN1 thymic pro-T cell	165
macrophage	DN3 thymocyte	182
macrophage	DN4 thymocyte	122
macrophage	T follicular helper cell	158
macrophage	capillary endothelial cell	161
macrophage	endothelial cell of artery	203
macrophage	endothelial cell of lymphatic vessel	178
macrophage	erythrocyte	50
macrophage	fibroblast	263
macrophage	innate lymphoid cell	182
macrophage	mature NK T cell	115
macrophage	medullary thymic epithelial cell	207
macrophage	monocyte	137
macrophage	myeloid dendritic cell	30
macrophage	naive regulatory T cell	167
macrophage	plasma cell	168
macrophage	vascular associated smooth muscle cell	240
macrophage	vein endothelial cell	235
mature NK T cell	B cell	128
mature NK T cell	CD4-positive helper T cell	128
mature NK T cell	CD8-positive, alpha-beta cytotoxic T cell	108
mature NK T cell	DN1 thymic pro-T cell	100
mature NK T cell	DN3 thymocyte	106
mature NK T cell	DN4 thymocyte	73
mature NK T cell	T follicular helper cell	97
mature NK T cell	capillary endothelial cell	87
mature NK T cell	endothelial cell of artery	112
mature NK T cell	endothelial cell of lymphatic vessel	103
mature NK T cell	erythrocyte	24
mature NK T cell	fibroblast	146
mature NK T cell	innate lymphoid cell	116
mature NK T cell	macrophage	131
mature NK T cell	medullary thymic epithelial cell	116
mature NK T cell	monocyte	88
mature NK T cell	myeloid dendritic cell	27
mature NK T cell	naive regulatory T cell	102
mature NK T cell	plasma cell	103
mature NK T cell	vascular associated smooth muscle cell	133
mature NK T cell	vein endothelial cell	126
medullary thymic epithelial cell	B cell	301
medullary thymic epithelial cell	CD4-positive helper T cell	291
medullary thymic epithelial cell	CD8-positive, alpha-beta cytotoxic T cell	230
medullary thymic epithelial cell	DN1 thymic pro-T cell	204
medullary thymic epithelial cell	DN3 thymocyte	231
medullary thymic epithelial cell	DN4 thymocyte	155
medullary thymic epithelial cell	T follicular helper cell	211
medullary thymic epithelial cell	capillary endothelial cell	230
medullary thymic epithelial cell	endothelial cell of artery	323
medullary thymic epithelial cell	endothelial cell of lymphatic vessel	287
medullary thymic epithelial cell	erythrocyte	67
medullary thymic epithelial cell	fibroblast	444
medullary thymic epithelial cell	innate lymphoid cell	236
medullary thymic epithelial cell	macrophage	287
medullary thymic epithelial cell	mature NK T cell	144
medullary thymic epithelial cell	monocyte	166
medullary thymic epithelial cell	myeloid dendritic cell	35
medullary thymic epithelial cell	naive regulatory T cell	221
medullary thymic epithelial cell	plasma cell	212
medullary thymic epithelial cell	vascular associated smooth muscle cell	414
medullary thymic epithelial cell	vein endothelial cell	388
monocyte	B cell	129
monocyte	CD4-positive helper T cell	115
monocyte	CD8-positive, alpha-beta cytotoxic T cell	105
monocyte	DN1 thymic pro-T cell	92
monocyte	DN3 thymocyte	101
monocyte	DN4 thymocyte	67
monocyte	T follicular helper cell	89
monocyte	capillary endothelial cell	90
monocyte	endothelial cell of artery	107
monocyte	endothelial cell of lymphatic vessel	104
monocyte	erythrocyte	30
monocyte	fibroblast	143
monocyte	innate lymphoid cell	108
monocyte	macrophage	129
monocyte	mature NK T cell	77
monocyte	medullary thymic epithelial cell	106
monocyte	myeloid dendritic cell	20
monocyte	naive regulatory T cell	92
monocyte	plasma cell	99
monocyte	vascular associated smooth muscle cell	131
monocyte	vein endothelial cell	124
myeloid dendritic cell	B cell	46
myeloid dendritic cell	CD4-positive helper T cell	43
myeloid dendritic cell	CD8-positive, alpha-beta cytotoxic T cell	39
myeloid dendritic cell	DN1 thymic pro-T cell	34
myeloid dendritic cell	DN3 thymocyte	31
myeloid dendritic cell	DN4 thymocyte	24
myeloid dendritic cell	T follicular helper cell	36
myeloid dendritic cell	capillary endothelial cell	38
myeloid dendritic cell	endothelial cell of artery	44
myeloid dendritic cell	endothelial cell of lymphatic vessel	39
myeloid dendritic cell	erythrocyte	11
myeloid dendritic cell	fibroblast	53
myeloid dendritic cell	innate lymphoid cell	38
myeloid dendritic cell	macrophage	50
myeloid dendritic cell	mature NK T cell	33
myeloid dendritic cell	medullary thymic epithelial cell	44
myeloid dendritic cell	monocyte	38
myeloid dendritic cell	naive regulatory T cell	32
myeloid dendritic cell	plasma cell	35
myeloid dendritic cell	vascular associated smooth muscle cell	49
myeloid dendritic cell	vein endothelial cell	45
naive regulatory T cell	B cell	196
naive regulatory T cell	CD4-positive helper T cell	205
naive regulatory T cell	CD8-positive, alpha-beta cytotoxic T cell	166
naive regulatory T cell	DN1 thymic pro-T cell	150
naive regulatory T cell	DN3 thymocyte	161
naive regulatory T cell	DN4 thymocyte	115
naive regulatory T cell	T follicular helper cell	152
naive regulatory T cell	capillary endothelial cell	150
naive regulatory T cell	endothelial cell of artery	206
naive regulatory T cell	endothelial cell of lymphatic vessel	180
naive regulatory T cell	erythrocyte	45
naive regulatory T cell	fibroblast	270
naive regulatory T cell	innate lymphoid cell	176
naive regulatory T cell	macrophage	192
naive regulatory T cell	mature NK T cell	110
naive regulatory T cell	medullary thymic epithelial cell	202
naive regulatory T cell	monocyte	127
naive regulatory T cell	myeloid dendritic cell	40
naive regulatory T cell	plasma cell	158
naive regulatory T cell	vascular associated smooth muscle cell	244
naive regulatory T cell	vein endothelial cell	236
plasma cell	B cell	194
plasma cell	CD4-positive helper T cell	200
plasma cell	CD8-positive, alpha-beta cytotoxic T cell	162
plasma cell	DN1 thymic pro-T cell	149
plasma cell	DN3 thymocyte	161
plasma cell	DN4 thymocyte	110
plasma cell	T follicular helper cell	146
plasma cell	capillary endothelial cell	141
plasma cell	endothelial cell of artery	198
plasma cell	endothelial cell of lymphatic vessel	180
plasma cell	erythrocyte	47
plasma cell	fibroblast	272
plasma cell	innate lymphoid cell	170
plasma cell	macrophage	188
plasma cell	mature NK T cell	101
plasma cell	medullary thymic epithelial cell	201
plasma cell	monocyte	124
plasma cell	myeloid dendritic cell	27
plasma cell	naive regulatory T cell	157
plasma cell	vascular associated smooth muscle cell	241
plasma cell	vein endothelial cell	235
vascular associated smooth muscle cell	B cell	292
vascular associated smooth muscle cell	CD4-positive helper T cell	286
vascular associated smooth muscle cell	CD8-positive, alpha-beta cytotoxic T cell	224
vascular associated smooth muscle cell	DN1 thymic pro-T cell	194
vascular associated smooth muscle cell	DN3 thymocyte	222
vascular associated smooth muscle cell	DN4 thymocyte	142
vascular associated smooth muscle cell	T follicular helper cell	210
vascular associated smooth muscle cell	capillary endothelial cell	232
vascular associated smooth muscle cell	endothelial cell of artery	317
vascular associated smooth muscle cell	endothelial cell of lymphatic vessel	286
vascular associated smooth muscle cell	erythrocyte	64
vascular associated smooth muscle cell	fibroblast	429
vascular associated smooth muscle cell	innate lymphoid cell	224
vascular associated smooth muscle cell	macrophage	272
vascular associated smooth muscle cell	mature NK T cell	139
vascular associated smooth muscle cell	medullary thymic epithelial cell	307
vascular associated smooth muscle cell	monocyte	157
vascular associated smooth muscle cell	myeloid dendritic cell	33
vascular associated smooth muscle cell	naive regulatory T cell	215
vascular associated smooth muscle cell	plasma cell	210
vascular associated smooth muscle cell	vein endothelial cell	377
vein endothelial cell	B cell	301
vein endothelial cell	CD4-positive helper T cell	296
