source	target	count
regulatory T cell	plasma cell	112
regulatory T cell	stromal cell	153
regulatory T cell	type I NK T cell	189
stromal cell	B cell	199
stromal cell	CD141-positive myeloid dendritic cell	124
stromal cell	CD1c-positive myeloid dendritic cell	129
stromal cell	T cell	231
stromal cell	classical monocyte	116
stromal cell	effector CD4-positive, alpha-beta T cell	238
stromal cell	effector CD8-positive, alpha-beta T cell	237
stromal cell	endothelial cell	236
stromal cell	erythrocyte	31
stromal cell	hematopoietic stem cell	55
stromal cell	innate lymphoid cell	183
stromal cell	intermediate monocyte	126
stromal cell	macrophage	229
stromal cell	mast cell	40
stromal cell	mature NK T cell	140
stromal cell	mature conventional dendritic cell	113
stromal cell	neutrophil	62
stromal cell	non-classical monocyte	75
stromal cell	plasma cell	119
stromal cell	regulatory T cell	168
stromal cell	type I NK T cell	213
type I NK T cell	B cell	242
type I NK T cell	CD141-positive myeloid dendritic cell	152
type I NK T cell	CD1c-positive myeloid dendritic cell	155
type I NK T cell	T cell	268
type I NK T cell	classical monocyte	139
type I NK T cell	effector CD4-positive, alpha-beta T cell	269
type I NK T cell	effector CD8-positive, alpha-beta T cell	275
type I NK T cell	endothelial cell	276
type I NK T cell	erythrocyte	30
type I NK T cell	hematopoietic stem cell	66
type I NK T cell	innate lymphoid cell	215
type I NK T cell	intermediate monocyte	142
type I NK T cell	macrophage	256
type I NK T cell	mast cell	50
type I NK T cell	mature NK T cell	172
type I NK T cell	mature conventional dendritic cell	119
type I NK T cell	neutrophil	76
type I NK T cell	non-classical monocyte	91
type I NK T cell	plasma cell	145
type I NK T cell	regulatory T cell	206
type I NK T cell	stromal cell	205
