source	target	count
stromal cell	endothelial cell	213
stromal cell	erythrocyte	31
stromal cell	hematopoietic stem cell	53
stromal cell	innate lymphoid cell	174
stromal cell	intermediate monocyte	124
stromal cell	macrophage	221
stromal cell	mast cell	38
stromal cell	mature NK T cell	128
stromal cell	mature conventional dendritic cell	60
stromal cell	neutrophil	57
stromal cell	non-classical monocyte	60
stromal cell	plasma cell	116
stromal cell	regulatory T cell	154
stromal cell	type I NK T cell	200
type I NK T cell	B cell	192
type I NK T cell	CD141-positive myeloid dendritic cell	143
type I NK T cell	CD1c-positive myeloid dendritic cell	105
type I NK T cell	T cell	235
type I NK T cell	classical monocyte	112
type I NK T cell	effector CD4-positive, alpha-beta T cell	251
type I NK T cell	effector CD8-positive, alpha-beta T cell	247
type I NK T cell	endothelial cell	234
type I NK T cell	erythrocyte	28
type I NK T cell	hematopoietic stem cell	64
type I NK T cell	innate lymphoid cell	198
type I NK T cell	intermediate monocyte	132
type I NK T cell	macrophage	238
type I NK T cell	mast cell	48
type I NK T cell	mature NK T cell	151
type I NK T cell	mature conventional dendritic cell	60
type I NK T cell	neutrophil	68
type I NK T cell	non-classical monocyte	62
type I NK T cell	plasma cell	134
type I NK T cell	regulatory T cell	179
type I NK T cell	stromal cell	193
