column	ligand	receptor	value	count	source	target	tissue	region
hematopoietic stem cell|effector CD4-positive, alpha-beta T cell	FGF2	FGFR4	2.258	11	hematopoietic stem cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD4-positive, alpha-beta T cell	VEGFA	FLT1	2.506	11	hematopoietic stem cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD4-positive, alpha-beta T cell	VEGFB	FLT1	0.408	11	hematopoietic stem cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD4-positive, alpha-beta T cell	BST2	LILRA4	0.267	11	hematopoietic stem cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD8-positive, alpha-beta T cell	ENTPD1	ADORA2B	1.082	5	hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD8-positive, alpha-beta T cell	FGF2	FGFR1	2.261	5	hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD8-positive, alpha-beta T cell	LGALS9	P4HB	1.638	5	hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD8-positive, alpha-beta T cell	SEMA4A	PLXND1	2.44	5	hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|effector CD8-positive, alpha-beta T cell	WNT5B	SFRP5	6.681	5	hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	DSC2	DSG2	2.187	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	CLSTN1	NRXN3	3.658	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	GJA1	GJA1	12.774	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	APLP2	PLXNA4	0.826	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	LRPAP1	SORT1	0.82	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	CCL19	ACKR4	3.863	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	EFNB3	EPHB2	11.956	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	EFNB3	EPHB1	12.542	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	EFNB3	EPHB4	15.245	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	EREG	EGFR	1.379	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	EREG	ERBB4	1.173	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	FGF2	FGFR1	2.941	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	FGF2	FGFR3	2.367	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	FGF2	FGFR4	2.422	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	GAS6	MERTK	0.214	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	LGALS9	P4HB	1.734	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	GAS6	TYRO3	0.255	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	NRXN2	DAG1	16.411	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	VEGFA	FLT1	5.627	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	VEGFB	FLT1	3.529	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	VEGFA	NRP1	4.862	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	VEGFB	NRP1	2.764	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	VEGFA	NRP2	5.141	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	SEMA4A	PLXND1	3.09	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	SEMA5A	PLXNB3	12.436	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	SDC1	ADGRA2	3.13	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	VEGFA	KDR	7.444	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	WNT5B	FRZB	6.876	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	WNT5B	SFRP1	9.682	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|endothelial cell	MPZL1	MPZL1	1.343	30	hematopoietic stem cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|erythrocyte	CCL19	CCRL2	1.66	2	hematopoietic stem cell	erythrocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|erythrocyte	LGALS9	P4HB	2.102	2	hematopoietic stem cell	erythrocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	DSC2	DSG2	0.988	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	APLP2	PLXNA4	0.581	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	LRPAP1	SORT1	0.33	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	EFNB3	EPHB3	11.95	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	GAS6	AXL	0.223	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	SEMA4A	PLXND1	2.364	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	SDC1	ADGRA2	1.213	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|innate lymphoid cell	VEGFA	KDR	2.516	8	hematopoietic stem cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	ENTPD1	ADORA2B	2.256	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	ENTPD1	ADORA3	1.426	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	LRPAP1	SORT1	1.908	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	CCL19	CCRL2	2.805	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	EFNB3	EPHB2	14.521	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	FGF2	FGFR1	2.28	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	GAS6	MERTK	1.118	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	LGALS9	HAVCR2	3.246	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	LGALS9	P4HB	1.834	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	GAS6	AXL	0.597	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	CD1D	LILRB2	2.967	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	VEGFA	FLT1	3.459	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	VEGFB	FLT1	1.36	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	VEGFA	NRP1	3.103	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	VEGFB	NRP1	1.005	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	VEGFA	NRP2	2.771	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	SEMA4A	PLXND1	2.689	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	MPZL1	MPZL1	0.953	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|intermediate monocyte	RNASET2	TLR8	0.9	19	hematopoietic stem cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	ENTPD1	ADORA1	1.359	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	ENTPD1	ADORA2B	1.394	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	ENTPD1	ADORA3	2.052	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	POMC	MC1R	1.275	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	APLP2	PIGR	0.617	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	LRPAP1	SORT1	1.817	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	CCL19	CCRL2	2.873	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	EFNB3	EPHB2	12.523	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	EFNB3	EPHB1	12.011	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	GAS6	MERTK	1.522	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	LGALS9	HAVCR2	2.623	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	LGALS9	P4HB	1.791	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	GAS6	AXL	0.441	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	GAS6	TYRO3	0.254	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	CD1D	LILRB2	1.031	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	NRXN2	DAG1	16.085	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	VEGFA	FLT1	2.577	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	VEGFB	FLT1	0.479	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	VEGFA	NRP1	3.131	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	VEGFB	NRP1	1.033	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	VEGFA	NRP2	4.122	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	SEMA4A	PLXND1	2.875	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	WNT5B	SFRP4	6.856	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	MPZL1	MPZL1	1.052	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|macrophage	RNASET2	TLR8	1.084	25	hematopoietic stem cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mast cell	ENTPD1	ADORA3	7.677	5	hematopoietic stem cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mast cell	LRPAP1	SORT1	3.047	5	hematopoietic stem cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mast cell	FGF2	FGFR2	21.005	5	hematopoietic stem cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mast cell	LGALS9	HAVCR2	1.923	5	hematopoietic stem cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mast cell	LGALS9	P4HB	2.079	5	hematopoietic stem cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature NK T cell	LRPAP1	SORT1	0.174	5	hematopoietic stem cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature NK T cell	LGALS9	HAVCR2	1.962	5	hematopoietic stem cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature NK T cell	LGALS9	P4HB	1.659	5	hematopoietic stem cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature NK T cell	SEMA4A	PLXND1	2.455	5	hematopoietic stem cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature NK T cell	SDC1	ADGRA2	1.527	5	hematopoietic stem cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	DSC2	DSG2	5.602	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	ENTPD1	ADORA2A	1.432	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	LRPAP1	SORT1	0.788	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	CLSTN1	NRXN2	4.718	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	CCL19	CCRL2	2.204	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	GAS6	MERTK	1.958	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	LGALS9	HAVCR2	2.054	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	LGALS9	P4HB	1.651	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	CD1D	LILRB2	0.466	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	VEGFA	NRP2	4.771	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	SEMA4A	PLXND1	2.424	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	MPZL1	MPZL1	1.332	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|mature conventional dendritic cell	RNASET2	TLR8	1.22	13	hematopoietic stem cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|neutrophil	LRPAP1	SORT1	1.106	5	hematopoietic stem cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|neutrophil	EFNB3	EPHB1	12.622	5	hematopoietic stem cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|neutrophil	CD1D	LILRB2	1.006	5	hematopoietic stem cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|neutrophil	MPZL1	MPZL1	1.166	5	hematopoietic stem cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|neutrophil	RNASET2	TLR8	3.828	5	hematopoietic stem cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|non-classical monocyte	CCL19	CCRL2	1.607	7	hematopoietic stem cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|non-classical monocyte	GAS6	MERTK	0.525	7	hematopoietic stem cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|non-classical monocyte	LGALS9	HAVCR2	1.742	7	hematopoietic stem cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|non-classical monocyte	LGALS9	P4HB	1.959	7	hematopoietic stem cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|non-classical monocyte	GAS6	AXL	0.25	7	hematopoietic stem cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|non-classical monocyte	CD1D	LILRB2	0.163	7	hematopoietic stem cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|non-classical monocyte	NRXN2	DAG1	16.039	7	hematopoietic stem cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	ENTPD1	ADORA2A	1.277	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	POMC	MC4R	1.438	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	POMC	MC1R	1.265	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	FGF2	FGFR4	2.275	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	LGALS9	P4HB	2.404	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	NRXN2	DAG1	16.083	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	TNFSF13	TNFRSF13B	0.338	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	TNFSF13	TNFRSF17	1.649	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	WNT5B	FRZB	6.726	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|plasma cell	MPZL1	MPZL1	1.218	10	hematopoietic stem cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	ENTPD1	ADORA2A	1.115	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	POMC	MC1R	1.264	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	EFNB3	EPHB1	12.113	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	FGF2	FGFR1	2.459	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	LGALS9	HAVCR2	1.82	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	NRXN2	DAG1	16.072	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	VEGFA	FLT1	2.552	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
hematopoietic stem cell|regulatory T cell	VEGFB	FLT1	0.454	9	hematopoietic stem cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
