column	ligand	receptor	value	count	source	target	tissue	region
B cell|intestinal crypt stem cell of large intestine	GAS6	TYRO3	0.298	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	HLA-E	VSIR	0.803	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	LEFTY1	TDGF1	1.747	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	CD55	ADGRE5	1.146	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	VEGFB	NRP1	0.375	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	SDC1	ADGRA2	0.355	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	TGFB1	TGFBR3	0.283	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	FGFR4	TGFBR3	1.345	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	CD96	NECTIN1	0.677	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	PPIA	BSG	2.118	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal crypt stem cell of large intestine	PTPRC	MRC1	0.498	34	B cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	NECTIN2	NECTIN3	1.094	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	COL4A4	ADGRG6	1.137	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	APP	CD74	0.368	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	APP	SORL1	0.33	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	APP	TNFRSF21	0.66	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	APLP2	PIGR	0.189	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	LRPAP1	SORT1	1.011	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	EFNA5	EPHA2	1.143	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	EFNA5	EPHA4	1.207	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	EFNB2	EPHA4	0.694	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	EFNA5	EPHB2	2.669	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	EFNB2	EPHB2	2.156	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	EFNB2	EPHB3	0.947	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	EFNB2	EPHB6	0.428	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	AREG	EGFR	0.675	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	FGF9	FGFR3	1.577	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	HLA-E	KLRC2	1.384	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	HLA-E	VSIR	0.816	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	CD55	ADGRE5	0.803	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	VEGFB	NRP1	0.816	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	SDC1	ADGRA2	0.508	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	TGFB1	TGFBR3	0.348	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	FGFR4	TGFBR3	1.411	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal enteroendocrine cell	PPIA	BSG	1.96	24	B cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal tuft cell	COL4A4	ADGRG6	0.953	7	B cell	intestinal tuft cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal tuft cell	APP	CD74	0.3	7	B cell	intestinal tuft cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal tuft cell	APP	SORL1	0.238	7	B cell	intestinal tuft cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal tuft cell	APLP2	PIGR	0.244	7	B cell	intestinal tuft cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal tuft cell	EFNB2	EPHB3	0.406	7	B cell	intestinal tuft cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal tuft cell	KITLG	KIT	0.821	7	B cell	intestinal tuft cell	large_intestine	HBM972.WNBG.933_reg001
B cell|intestinal tuft cell	PPIA	BSG	1.109	7	B cell	intestinal tuft cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	NECTIN2	NECTIN3	0.522	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	COL4A4	ADGRG6	0.91	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	GJC1	GJA1	1.408	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	GJC1	GJC1	1.284	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	ENTPD1	ADORA1	0.483	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	ENTPD1	ADORA2B	0.68	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	APP	CD74	0.248	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	APP	PLXNA4	0.272	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	APLP2	PLXNA4	0.237	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	APP	SORL1	0.413	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	APP	TNFRSF21	0.76	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	APLP2	PIGR	1.578	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	LRPAP1	SORT1	0.424	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	RARRES2	CCRL2	0.508	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNA5	EPHA2	1.966	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNA5	EPHA3	1.009	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNA5	EPHA4	1.207	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNB2	EPHA4	0.693	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNA5	EPHA5	0.901	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNA5	EPHA7	1.137	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNA5	EPHB2	1.226	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNB2	EPHB2	0.712	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNB2	EPHB3	0.482	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNB2	EPHB4	0.428	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	EFNB2	EPHB6	0.684	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	AREG	EGFR	0.456	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	FGF9	FGFR3	1.826	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	LGALS3	MERTK	0.402	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	GAS6	MERTK	0.302	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	GAS6	AXL	0.309	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	GAS6	TYRO3	0.295	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	HLA-E	KLRC1	0.719	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	HLA-E	VSIR	0.91	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	LEFTY1	TDGF1	1.8	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	CD55	ADGRE5	0.774	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	VEGFB	NRP1	0.367	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	PODXL2	SELL	1.22	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	PODXL2	SELP	1.226	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	CD24	SELP	0.481	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	PSAP	GPR37	0.304	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	SDC1	ADGRA2	0.37	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	TGFB1	TGFBR3	0.396	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	FGFR4	TGFBR3	1.459	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	CD44	TYROBP	1.141	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	CD70	CD27	1.594	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	CD96	NECTIN1	0.744	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	FTH1	SCARA5	1.187	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	FTL	SCARA5	1.152	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|large intestine goblet cell	PPIA	BSG	1.715	49	B cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	NECTIN2	NECTIN3	0.615	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	COL4A4	ADGRG6	1.402	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	GJC1	GJA1	1.49	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	GJC1	GJC1	1.512	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	APP	CD74	0.249	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	APP	PLXNA4	0.832	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	APLP2	PLXNA4	0.796	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	APP	SORL1	0.224	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	LRPAP1	SORT1	0.897	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNA5	EPHA2	0.926	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNA5	EPHA3	1.005	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNA5	EPHA4	0.934	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNB2	EPHA4	0.421	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNA5	EPHA5	0.932	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNA5	EPHA7	1.797	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNA5	EPHB2	0.905	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNB2	EPHB2	0.392	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNB2	EPHB3	0.736	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNB2	EPHB4	0.401	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	EFNB2	EPHB6	0.471	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	AREG	EGFR	0.339	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	FGF9	FGFR3	1.456	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	LGALS3	MERTK	0.442	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	GAS6	MERTK	0.342	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	GAS6	AXL	0.884	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	GAS6	TYRO3	0.466	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	HLA-E	VSIR	0.912	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	CD55	ADGRE5	0.65	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	VEGFB	NRP1	0.508	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	PODXL2	SELL	1.223	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	PSAP	GPR37	0.326	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	PSAP	GPR37L1	0.436	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	SDC1	ADGRA2	0.394	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	TGFB1	TGFBR3	0.499	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	FGFR4	TGFBR3	1.562	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	TNFSF9	TNFRSF9	0.559	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	CD58	CD2	0.522	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	CD86	CD28	0.912	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	CD96	NECTIN1	0.488	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|monocyte	PPIA	BSG	1.4	40	B cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	NECTIN2	NECTIN3	0.646	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	COL4A4	ADGRG6	1.007	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	ENTPD1	ADORA1	0.472	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	ENTPD1	ADORA2B	0.785	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	APP	CD74	0.239	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	APP	SORL1	0.503	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	APP	TNFRSF21	0.932	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	APLP2	PIGR	2.014	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	LRPAP1	SORT1	0.444	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	RARRES2	CCRL2	0.361	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNA5	EPHA1	0.892	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNA5	EPHA2	1.914	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNA5	EPHA4	0.998	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNB2	EPHA4	0.484	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNA5	EPHA7	0.886	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNA5	EPHB2	1.086	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNB2	EPHB2	0.572	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNB2	EPHB3	0.553	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNB2	EPHB4	0.602	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	EFNB2	EPHB6	0.371	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	AREG	EGFR	0.466	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	FGF9	FGFR3	1.573	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	GAS6	TYRO3	0.303	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	HLA-E	VSIR	0.879	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	CD55	ADGRE5	0.949	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	PSAP	GPR37	0.309	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	PSAP	GPR37L1	0.382	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	CD96	NECTIN1	0.693	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
B cell|paneth cell of colon	KITLG	KIT	0.532	31	B cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
