column	ligand	receptor	value	count	source	target	tissue	region
regulatory T cell|macrophage	BTLA	TNFRSF14	0.498	31	regulatory T cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|macrophage	TNFSF11	TNFRSF11A	0.126	31	regulatory T cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|macrophage	TNFSF12	TNFRSF12A	0.787	31	regulatory T cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|macrophage	WNT3	SFRP4	0.672	31	regulatory T cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|macrophage	ESAM	ESAM	0.126	31	regulatory T cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|macrophage	LAIR1	LILRB4	1.288	31	regulatory T cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|macrophage	CD177	PECAM1	0.371	31	regulatory T cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	ENTPD1	ADORA3	4.435	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	PI16	TNFRSF21	5.218	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	APOA1	ABCA1	1.213	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	LGALS9	HAVCR2	1.043	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	LGALS9	P4HB	0.402	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	DLL1	NOTCH2	0.8	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	BTLA	TNFRSF14	0.546	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mast cell	CD177	PECAM1	0.177	8	regulatory T cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	APOA1	ABCA1	0.414	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	EFNA4	EPHA3	0.182	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	EFNA4	EPHA4	0.276	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	LGALS9	HAVCR2	0.312	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	LRFN4	PTPRD	0.852	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	TGFB3	TGFBR3	0.246	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	TNFSF11	TNFRSF11A	0.505	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	BAG6	NCR3	0.24	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature NK T cell	CD177	PECAM1	0.106	9	regulatory T cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	APOA1	ABCA1	0.245	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	EFNA4	EPHA2	5.142	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	LGALS3	MERTK	2.153	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	LGALS9	HAVCR2	0.543	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	LGALS9	P4HB	0.185	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	HLA-G	LILRB1	0.689	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	HLA-G	LILRB2	0.422	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	LRFN4	PTPRF	0.739	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	LRFN4	PTPRD	0.589	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	DLL1	NOTCH1	0.128	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	BTLA	TNFRSF14	0.284	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	TNFSF11	TNFRSF11B	2.342	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	TNFSF11	TNFRSF11A	2.482	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	TNFSF13B	TNFRSF13C	0.328	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	BAG6	NCR3	0.431	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|mature conventional dendritic cell	CD177	PECAM1	0.913	16	regulatory T cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	APOA1	ABCA1	1.346	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	CXCL1	CXCR1	9.927	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	CXCL1	CXCR2	11.626	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	HLA-G	LILRB1	0.102	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	HLA-G	LILRB2	1.189	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	DLL1	NOTCH1	1.019	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	DLL1	NOTCH2	0.088	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|neutrophil	CD177	PECAM1	0.94	8	regulatory T cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	PI16	TNFRSF21	1.777	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	APOA1	ABCA1	0.48	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	CXCL1	CXCR2	0.676	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	CSF1	CSF1R	1.682	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	LGALS3	MERTK	0.157	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	LGALS9	P4HB	0.433	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	HLA-G	LILRB1	0.184	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	HLA-G	LILRB2	0.499	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	DLL1	NOTCH3	0.251	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	DLL1	NOTCH4	0.115	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|non-classical monocyte	LAIR1	LILRB4	0.738	11	regulatory T cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	CADM1	CADM1	0.783	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	LRFN4	PTPRS	0.039	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	CCL28	CCR10	1.018	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	HBEGF	ERBB2	0.021	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	LGALS3	MERTK	0.04	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	LGALS9	P4HB	0.907	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	LRFN4	PTPRF	0.053	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	TNFSF13B	TNFRSF13B	0.3	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	TNFSF13B	TNFRSF17	1.611	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	WNT3	FRZB	0.629	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	LAIR1	LILRB4	0.663	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|plasma cell	CD177	PECAM1	0.666	12	regulatory T cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	JAM2	JAM3	0.411	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	JAM3	JAM3	0.404	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	ENTPD1	ADORA2B	0.425	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	LRFN4	PTPRS	4.559	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	PI16	TNFRSF21	0.678	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	APOA1	ABCA1	0.573	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	NTN4	NTRK2	4.727	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	CCL28	CCR10	0.085	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	EFNA4	EPHA2	0.782	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	EFNA4	EPHA3	1.041	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	EFNA4	EPHA4	0.361	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	HBEGF	EGFR	8.049	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	HBEGF	ERBB2	0.711	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	LGALS3	MERTK	0.155	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	LGALS9	P4HB	0.325	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	LRFN4	PTPRD	0.749	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	NTN4	UNC5B	0.641	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	DLL1	NOTCH2	0.365	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	DLL1	NOTCH3	0.943	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	DLL1	NOTCH4	0.069	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	TAX1BP3	ADGRB1	0.049	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	TGFB3	TGFBR3	1.316	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	WNT3	FRZB	1.303	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	WNT3	SFRP1	6.289	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	WNT3	SFRP2	6.083	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|stromal cell	WNT3	SFRP4	1.235	26	regulatory T cell	stromal cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|type I NK T cell	ENTPD1	ADORA2B	0.269	7	regulatory T cell	type I NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|type I NK T cell	PI16	TNFRSF21	0.044	7	regulatory T cell	type I NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|type I NK T cell	NTN4	NTRK2	0.106	7	regulatory T cell	type I NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|type I NK T cell	LRFN4	PTPRD	0.27	7	regulatory T cell	type I NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|type I NK T cell	DLL1	NOTCH1	0.094	7	regulatory T cell	type I NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|type I NK T cell	TGFB3	TGFBR3	0.067	7	regulatory T cell	type I NK T cell	lymph_node	HBM268.NKXB.243_reg1
regulatory T cell|type I NK T cell	TNFSF11	TNFRSF11A	0.05	7	regulatory T cell	type I NK T cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	GJA3	GJA3	0.124	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	GJA3	GJC1	0.106	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	JAM2	JAM3	0.41	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	JAM3	JAM3	0.538	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	LRFN4	PTPRS	0.14	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	LRFN5	PTPRS	2.596	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	SLITRK4	PTPRS	2.052	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	APP	CD74	1.406	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	APP	TNFRSF21	0.857	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	PI16	TNFRSF21	1.433	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	APLP2	PIGR	0.686	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	APOA1	ABCA1	0.131	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	CCL13	ACKR2	0.501	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	CCL2	ACKR2	1.353	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNA1	EPHA3	0.123	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNA4	EPHA3	0.054	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNA5	EPHA3	0.128	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNB1	EPHB1	0.374	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNB2	EPHB1	0.177	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNB1	EPHB4	0.34	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNB2	EPHB4	0.142	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNB1	EPHB6	0.376	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	EFNB2	EPHB6	0.179	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	FGF2	FGFR3	1.513	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	FGF2	FGFR4	1.515	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	SDC2	FGFR4	1.829	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	GAS6	TYRO3	1.854	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	IGF1	IGF1R	3.194	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	IGF2	IGF1R	5.587	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	IGFBP3	TMEM219	1.756	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	NPB	NPBWR2	0.443	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	CNTN1	NOTCH1	0.818	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	DLL1	NOTCH1	0.327	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	JAG1	NOTCH1	1.425	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	CNTN1	NOTCH2	1.04	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	DLL1	NOTCH2	0.549	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	JAG1	NOTCH2	1.647	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	CNTN1	NRCAM	0.874	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	DLL1	NOTCH4	0.421	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	JAG1	NOTCH4	1.519	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	PDGFD	PDGFRB	0.764	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	RSPO3	LGR4	4.805	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	SEMA4G	PLXNB2	0.348	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	SLIT2	ROBO1	4.988	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	SLIT2	ROBO2	5.013	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	TNFSF10	TNFRSF10B	1.001	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	TNFSF10	TNFRSF10D	0.938	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	TNFSF13	TNFRSF13B	0.799	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	TNFSF13B	TNFRSF13B	0.719	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	TNFSF13B	TNFRSF13C	0.771	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	WNT5A	ROR1	3.336	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	BAG6	NCR3	0.229	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	CD276	TREML2	0.808	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	CHL1	CHL1	1.663	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	MPZL1	MPZL1	1.209	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|B cell	THPO	MPL	1.792	56	stromal cell	B cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	CADM3	CADM1	0.785	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	PODXL2	SELE	1.699	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	COL4A1	ADGRG6	6.955	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	COL4A2	ADGRG6	7.463	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	LAMA2	ADGRG6	9.529	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	DSC2	DSG2	5.392	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	APP	CD74	1.409	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	APP	TNFRSF21	1.219	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	PI16	TNFRSF21	1.795	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	APOA1	ABCA1	0.301	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	LRPAP1	SORT1	0.286	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	CLSTN1	NRXN1	0.909	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	CLSTN2	NRXN1	5.815	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	NLGN1	NRXN1	2.393	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	NLGN2	NRXN1	1.69	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	NLGN3	NRXN1	1.217	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	NLGN4Y	NRXN1	1.081	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNA1	EPHA2	2.913	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNA4	EPHA2	2.844	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNA5	EPHA2	2.919	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNB1	EPHA2	3.133	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNA1	EPHA3	0.309	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNA4	EPHA3	0.24	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNA5	EPHA3	0.315	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNB1	EPHB3	0.496	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	EFNB2	EPHB3	0.299	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	LGALS3	MERTK	3.14	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	GAS6	MERTK	4.276	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	IGF1	IGF1R	3.249	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	IGF2	IGF1R	5.641	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	IGFBP3	TMEM219	2.155	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	CNTN1	NOTCH2	0.938	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	DLL1	NOTCH2	0.447	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	JAG1	NOTCH2	1.545	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	CNTN1	NRCAM	3.587	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	PGF	FLT1	1.111	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	VEGFA	FLT1	0.509	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
stromal cell|CD141-positive myeloid dendritic cell	VEGFB	FLT1	0.448	57	stromal cell	CD141-positive myeloid dendritic cell	lymph_node	HBM268.NKXB.243_reg1
